瘤痢,瘤痢疙,老矫,乞闭扁柯(∑C),乞闭 惑措嚼档(%),钦拌 老荤樊(MJ/m2)
127,面林,2024-05-11,18,70.1,16.25
127,面林,2024-05-12,16,70,24.44
127,面林,2024-05-13,16.3,61,29.57
127,面林,2024-05-14,17.2,59.9,29.1
127,面林,2024-05-15,14,72.5,19.71
127,面林,2024-05-16,12.7,63.9,27.87
127,面林,2024-05-17,17.2,65.6,22.69
127,面林,2024-05-18,19.1,66.8,29.1
127,面林,2024-05-19,20.6,61.5,28.82
127,面林,2024-05-20,18.6,72,17.37
127,面林,2024-05-21,20.2,71.5,22.48
127,面林,2024-05-22,20,71.3,26.17
127,面林,2024-05-23,20.8,61.9,29.61
127,面林,2024-05-24,20.2,65.1,23.95
127,面林,2024-05-25,20.4,45.8,19.01
127,面林,2024-05-26,20.6,64.8,17.2
127,面林,2024-05-27,17.7,64.6,25.12
127,面林,2024-05-28,17.3,64.5,26.61
127,面林,2024-05-29,19.3,61,29.12
127,面林,2024-05-30,19.8,62.1,17.12
127,面林,2024-05-31,21.2,52.5,30.22
127,面林,2024-06-01,20.1,57.5,18.37
127,面林,2024-06-02,18.8,65.3,24.62
127,面林,2024-06-03,20.4,55.5,28.51
127,面林,2024-06-04,19.8,49.8,31.53
127,面林,2024-06-05,21.6,58.4,27.6
127,面林,2024-06-06,21.7,57.5,24.54
127,面林,2024-06-07,21.7,66.9,21.7
127,面林,2024-06-08,19.8,84.9,8.8
127,面林,2024-06-09,22.7,71,27.21
127,面林,2024-06-10,23.6,68.1,26.78
127,面林,2024-06-11,24.6,67.3,26.42
127,面林,2024-06-12,25,57.3,30.21
127,面林,2024-06-13,25.4,57.3,30.04
127,面林,2024-06-14,26.1,57,25.81
127,面林,2024-06-15,22.1,86.4,15.48
127,面林,2024-06-16,23.3,64.5,22.5
127,面林,2024-06-17,21.8,60.9,23.06
127,面林,2024-06-18,24.1,57,29.44
127,面林,2024-06-19,26.1,60.4,28.95
127,面林,2024-06-20,25.4,58.6,23.29
127,面林,2024-06-21,25.3,64.4,26.15
127,面林,2024-06-22,22.8,86.4,3.11
127,面林,2024-06-23,24.2,85,9.67
127,面林,2024-06-24,24.5,70,20.82
127,面林,2024-06-25,21.4,65,24.13
127,面林,2024-06-26,22.5,67.5,29.12
127,面林,2024-06-27,22.6,70,18.45
127,面林,2024-06-28,23.6,63.8,29.19
127,面林,2024-06-29,24.9,72.8,20.53
127,面林,2024-06-30,25.3,81,6.86
127,面林,2024-07-01,25.3,72.5,25.29
127,面林,2024-07-02,23.5,84.1,3.6
127,面林,2024-07-03,25,83.3,7.73
127,面林,2024-07-04,27.4,69.5,20.67
127,面林,2024-07-05,25.4,74.3,16.64
127,面林,2024-07-06,27.1,78.6,18.2
127,面林,2024-07-07,23,93.4,3.6
127,面林,2024-07-08,23.7,92.4,3.64
127,面林,2024-07-09,23.1,93.5,3.89
127,面林,2024-07-10,25.2,78.3,22.3
127,面林,2024-07-11,25.8,78.3,23.1
127,面林,2024-07-12,25.5,82.1,18.32
127,面林,2024-07-13,27.4,70.1,25.89
127,面林,2024-07-14,26.3,72.1,18.56
127,面林,2024-07-15,26.8,72.8,18.54
127,面林,2024-07-16,25.7,82.1,13.19
127,面林,2024-07-17,27.1,79.4,14.18
127,面林,2024-07-18,25.6,84.6,2.42
127,面林,2024-07-19,26.7,79.6,19.04
127,面林,2024-07-20,26.8,80.1,13.72
127,面林,2024-07-21,27.5,77.1,14.31
127,面林,2024-07-22,28.6,74.3,13.8
127,面林,2024-07-23,26.9,82.5,4.69
127,面林,2024-07-24,27.1,87.3,15.68
127,面林,2024-07-25,28,81.8,21.8
127,面林,2024-07-26,28.8,76.8,20.21
127,面林,2024-07-27,28.1,82,15.28
127,面林,2024-07-28,29.2,75.6,24.61
127,面林,2024-07-29,28.3,77,12.9
127,面林,2024-07-30,27.7,79.8,8.39
127,面林,2024-07-31,29,75,21.37
127,面林,2024-08-01,29.1,77.4,20.02
127,面林,2024-08-02,29.7,79.3,18.25
127,面林,2024-08-03,29.7,79.6,19.54
127,面林,2024-08-04,30.3,74.1,22.5
127,面林,2024-08-05,28.5,79.1,15.03
127,面林,2024-08-06,27.7,80.8,24.54
127,面林,2024-08-07,27.3,82.6,16.84
127,面林,2024-08-08,26.4,85.9,11.67
127,面林,2024-08-09,28.2,77.3,22.44
127,面林,2024-08-10,28,78.3,18.51
127,面林,2024-08-11,28.4,74.5,20.78
127,面林,2024-08-12,29.4,74.4,23.54
127,面林,2024-08-13,29.2,74.8,23.62
127,面林,2024-08-14,28.5,76,24.38
127,面林,2024-08-15,28.5,72.1,22.92
127,面林,2024-08-16,28.5,69.6,24.29
127,面林,2024-08-17,28.9,71.1,22.42
127,面林,2024-08-18,29,71.3,24.79
127,面林,2024-08-19,28.9,69.1,24.42
127,面林,2024-08-20,29.7,73.4,19.09
127,面林,2024-08-21,27.9,82.6,8.47
127,面林,2024-08-22,28.5,78.9,16.82
127,面林,2024-08-23,25.8,83.6,11.32
127,面林,2024-08-24,27.2,80,18.06
127,面林,2024-08-25,27.4,78.9,20.06
127,面林,2024-08-26,26.8,83,11.31
127,面林,2024-08-27,24.4,84.8,6.13
127,面林,2024-08-28,26.5,68.3,25.42
127,面林,2024-08-29,25.9,72.6,20.51
127,面林,2024-08-30,26.7,72.9,24.57
127,面林,2024-08-31,26,72.8,23.62
127,面林,2024-09-01,25.7,71.6,21.36
127,面林,2024-09-02,24.8,76.9,10.73
127,面林,2024-09-03,25.5,61.5,21.69
127,面林,2024-09-04,25,62.9,24.29
127,面林,2024-09-05,25.6,75.6,16.32
127,面林,2024-09-06,24.3,83.3,6.98
127,面林,2024-09-07,25.6,75.6,18.11
127,面林,2024-09-08,26.4,75.1,17.37
127,面林,2024-09-09,27.9,71.3,16.64
127,面林,2024-09-10,28.4,68.5,23.03
127,面林,2024-09-11,27.5,78.6,13.1
127,面林,2024-09-12,25,92.3,3.46
127,面林,2024-09-13,26.6,84,14.78
127,面林,2024-09-14,26.7,84.8,13.81
127,面林,2024-09-15,27.6,75.5,16.57
127,面林,2024-09-16,27.2,71.5,17.46
127,面林,2024-09-17,28,79.4,19.04
127,面林,2024-09-18,26.8,84.4,14.31
127,面林,2024-09-19,26.8,84,13.61
127,面林,2024-09-20,25.2,88.6,4.86
127,面林,2024-09-21,19.3,89.9,2.1
127,面林,2024-09-22,20.8,73,13
127,面林,2024-09-23,19.6,64.5,21.78
127,面林,2024-09-24,19.4,69.5,21.47
127,面林,2024-09-25,21.7,79.3,16.27
127,面林,2024-09-26,22.6,80.6,14.05
127,面林,2024-09-27,22.5,78.3,13.71
127,面林,2024-09-28,22.9,66.3,15.47
127,面林,2024-09-29,21.1,71.6,13.9
127,面林,2024-09-30,19.6,67.1,20.88
127,面林,2024-10-01,16.4,82.6,3.98
127,面林,2024-10-02,13.1,67.8,20.07
127,面林,2024-10-03,12,87.4,5.28
127,面林,2024-10-04,14.9,81.3,18.48
127,面林,2024-10-05,15.4,81.4,18.15
127,面林,2024-10-06,14.9,89.5,5.07
127,面林,2024-10-07,16,84.5,9.3
127,面林,2024-10-08,16.8,81.3,13.97
127,面林,2024-10-09,16.9,73.8,17.79
127,面林,2024-10-10,15.7,78.9,13.56
127,面林,2024-10-11,15.4,81.5,15.88
127,面林,2024-10-12,14.8,79.1,16.12
127,面林,2024-10-13,16.1,75.4,12.97
127,面林,2024-10-14,16.6,89.4,3.39
127,面林,2024-10-15,17.6,93.1,3.5
127,面林,2024-10-16,18.4,85.8,12.52
127,面林,2024-10-17,17.4,83.5,13.27
127,面林,2024-10-18,18.3,88,2.47
127,面林,2024-10-19,16.4,79.3,2.54
127,面林,2024-10-20,13,56.6,15.47
127,面林,2024-10-21,13.8,82.4,8.81
127,面林,2024-10-22,16.4,93.6,2.34
127,面林,2024-10-23,13.3,77.1,7.01
127,面林,2024-10-24,10.5,81.3,12.06
127,面林,2024-10-25,12.6,79.4,12.76
127,面林,2024-10-26,14.3,80.8,14.27
127,面林,2024-10-27,14.6,84.9,7.65
127,面林,2024-10-28,15.2,78.9,6.53
127,面林,2024-10-29,14,68.9,11.31
127,面林,2024-10-30,13.2,78.4,14.31
127,面林,2024-10-31,12.8,79.5,14.38
127,面林,2024-11-01,12.5,88.1,2.33
127,面林,2024-11-02,16.9,71.3,12.73
127,面林,2024-11-03,14.7,75.5,14.07
127,面林,2024-11-04,14.9,65.5,9.63
127,面林,2024-11-05,9.3,65.4,11.97
127,面林,2024-11-06,5.2,59.3,14.27
127,面林,2024-11-07,5.2,73.8,13.72
127,面林,2024-11-08,9,76.8,11.89
127,面林,2024-11-09,10.8,79.3,11.56
127,面林,2024-11-10,11.2,82.1,9.43
127,面林,2024-11-11,11.3,80,10.64
127,面林,2024-11-12,11.7,75.8,11.81
127,面林,2024-11-13,10.6,76.6,10.81
127,面林,2024-11-14,12.4,81.1,5.55
127,面林,2024-11-15,14.3,80.4,7.86
127,面林,2024-11-16,15.5,78,11.81
127,面林,2024-11-17,8.6,61.6,5.03
127,面林,2024-11-18,1.2,47.9,12.89
127,面林,2024-11-19,4,69.6,10.02
127,面林,2024-11-20,5.1,75.5,6.71
127,面林,2024-11-21,7.8,81.6,6.07
127,面林,2024-11-22,5,64.5,11.47
127,面林,2024-11-23,3.3,71,10.39
127,面林,2024-11-24,4.1,74.6,11.38
127,面林,2024-11-25,8.3,66.6,9.82
127,面林,2024-11-26,7.3,74.4,3.47
127,面林,2024-11-27,.1,83.4,.76
127,面林,2024-11-28,.5,87.8,1.16
127,面林,2024-11-29,-.8,83.5,9.64
127,面林,2024-11-30,.6,84.6,5.38
127,面林,2024-12-01,3.7,94.8,4.32
127,面林,2024-12-02,6,85.6,6.84
127,面林,2024-12-03,.6,63.5,9.5
127,面林,2024-12-04,.9,58.1,10.52
127,面林,2024-12-05,1.7,74.5,6.4
127,面林,2024-12-06,1.7,61,10.53
131,没林,2024-01-01,3.6,80.6,6.44
131,没林,2024-01-02,4.4,70.1,2.2
131,没林,2024-01-03,2.6,72.9,3.33
131,没林,2024-01-04,2,68.5,11.03
131,没林,2024-01-05,5,72.8,4.15
131,没林,2024-01-06,2.2,58.4,11.47
131,没林,2024-01-07,-2,52.6,9.47
131,没林,2024-01-08,-3.4,46.3,11.93
131,没林,2024-01-09,-.1,72.9,2.33
131,没林,2024-01-10,-.3,79.8,2.24
131,没林,2024-01-11,1.4,71.1,4.9
131,没林,2024-01-12,3.4,54.4,11.36
131,没林,2024-01-13,1.6,45.9,11.89
131,没林,2024-01-14,1.6,69,4.73
131,没林,2024-01-15,-1.8,45.5,12.52
131,没林,2024-01-16,-1.1,50.9,10.68
131,没林,2024-01-17,1.2,76.6,1.78
131,没林,2024-01-18,4.8,84.5,2
131,没林,2024-01-19,6.6,61.1,6.88
131,没林,2024-01-20,4.1,75.8,.74
131,没林,2024-01-21,2.9,73.6,4.9
131,没林,2024-01-22,-5.9,67.9,9.6
131,没林,2024-01-23,-10,67.6,9.5
131,没林,2024-01-24,-7.1,55.6,10.4
131,没林,2024-01-25,-4.5,47.1,13.35
131,没林,2024-01-26,-1.6,63.5,7.17
131,没林,2024-01-27,.4,60.5,13.36
131,没林,2024-01-28,.4,60,8.6
131,没林,2024-01-29,0,61.5,12.89
131,没林,2024-01-30,1.6,58.4,12.92
131,没林,2024-01-31,5.9,48.3,11.57
131,没林,2024-02-01,4.1,61,5.17
131,没林,2024-02-02,4.1,61.1,11.06
131,没林,2024-02-03,5,68.3,5.44
131,没林,2024-02-04,6.3,69.6,8.02
131,没林,2024-02-05,3.5,82.8,3.35
131,没林,2024-02-06,1.9,79.5,2.29
131,没林,2024-02-07,1.2,62.3,3.53
131,没林,2024-02-08,1.4,62.6,14.19
131,没林,2024-02-09,1.6,58,13.3
131,没林,2024-02-10,2,61.9,9.27
131,没林,2024-02-11,1.3,63.4,8.78
131,没林,2024-02-12,4.4,52.9,15.77
131,没林,2024-02-13,8.9,58,15.09
131,没林,2024-02-14,13.6,68.4,7.98
131,没林,2024-02-15,6.4,76.1,.43
131,没林,2024-02-16,3.9,56.8,16.45
131,没林,2024-02-17,6.2,59.8,16.27
131,没林,2024-02-18,6.4,76.4,3.7
131,没林,2024-02-19,10.4,91,1.13
131,没林,2024-02-20,5.8,80.9,1.64
131,没林,2024-02-21,4.4,84.6,1.39
131,没林,2024-02-22,1.2,86.5,3.35
131,没林,2024-02-23,2.9,66.9,8.67
131,没林,2024-02-24,2.9,62,10.22
131,没林,2024-02-25,2.8,81.9,3.14
131,没林,2024-02-26,4.2,67.4,13.25
131,没林,2024-02-27,5.4,48.9,14.85
131,没林,2024-02-28,6.9,49.8,11.36
131,没林,2024-02-29,5.5,62.3,4.07
131,没林,2024-03-01,-2.3,35.9,18.53
131,没林,2024-03-02,-.6,47.4,17.61
131,没林,2024-03-03,6,64,13.77
131,没林,2024-03-04,7.2,60.8,12.43
131,没林,2024-03-05,7.4,70.5,2.05
131,没林,2024-03-06,7.3,56.1,13.14
131,没林,2024-03-07,5.4,47.9,13.43
131,没林,2024-03-08,3.6,42.8,20.09
131,没林,2024-03-09,2.8,39.4,20.56
131,没林,2024-03-10,5.2,36.6,20.11
131,没林,2024-03-11,7,52.1,9.55
131,没林,2024-03-12,6.6,73,4.55
131,没林,2024-03-13,7.4,50.9,20.87
131,没林,2024-03-14,9.1,51.1,20.57
131,没林,2024-03-15,10.5,45.9,21.12
131,没林,2024-03-16,12.2,42.5,19.87
131,没林,2024-03-17,9.7,47.1,13.25
131,没林,2024-03-18,8.5,29,21.35
131,没林,2024-03-19,7.5,51.3,8.57
131,没林,2024-03-20,5.1,43.3,22.17
131,没林,2024-03-21,5.9,47.4,22.42
131,没林,2024-03-22,10.9,52,15.15
131,没林,2024-03-23,15.2,56.3,21.22
131,没林,2024-03-24,15.7,36.8,16.77
131,没林,2024-03-25,10.9,63.8,4.8
131,没林,2024-03-26,7,73.6,12.43
131,没林,2024-03-27,11.1,61,19.29
131,没林,2024-03-28,10.2,83.1,1.67
131,没林,2024-03-29,9.8,73.1,8.89
131,没林,2024-03-30,10.6,59.5,13.14
131,没林,2024-03-31,11.4,43.6,21.75
131,没林,2024-04-01,13.6,35.3,23.67
131,没林,2024-04-02,17.2,39.5,20.78
131,没林,2024-04-03,14.9,82.1,4.03
131,没林,2024-04-04,14.7,62.1,7.03
131,没林,2024-04-05,14.5,51.4,15.6
131,没林,2024-04-06,14,52,15.31
131,没林,2024-04-07,16.4,39.9,24.39
131,没林,2024-04-08,16.9,38.1,16.12
131,没林,2024-04-09,15.8,41.4,24.9
131,没林,2024-04-10,14.6,50.9,19.76
131,没林,2024-04-11,16.9,53.9,17.45
131,没林,2024-04-12,18.3,52.9,24.04
131,没林,2024-04-13,20,47.3,25.64
131,没林,2024-04-14,21.7,39.8,23.87
131,没林,2024-04-15,17.2,73.6,2.94
131,没林,2024-04-16,15.4,67.1,20.44
131,没林,2024-04-17,15.8,57.8,23.93
131,没林,2024-04-18,18.4,42.6,25.31
131,没林,2024-04-19,19.3,41.9,24.78
131,没林,2024-04-20,14.7,78.4,2.75
131,没林,2024-04-21,16.9,69.9,4.63
131,没林,2024-04-22,18.4,50.6,19.79
131,没林,2024-04-23,17.6,49.1,21.26
131,没林,2024-04-24,14.4,71.5,12.52
131,没林,2024-04-25,15.9,62.6,21.18
131,没林,2024-04-26,18.9,54.3,24.15
131,没林,2024-04-27,19.5,47.1,27.82
131,没林,2024-04-28,20.9,44.8,24.15
131,没林,2024-04-29,18.8,62,7.42
131,没林,2024-04-30,17.7,68.4,11.85
131,没林,2024-05-01,17.6,44.5,24.75
131,没林,2024-05-02,18.1,43.3,27.88
131,没林,2024-05-03,19.8,41.6,28.82
131,没林,2024-05-04,21.7,43.6,28.44
131,没林,2024-05-05,18.8,80.4,3.32
131,没林,2024-05-06,15.2,83.1,4.3
131,没林,2024-05-07,13.6,86,3.6
131,没林,2024-05-08,15.3,54.9,28.69
131,没林,2024-05-09,17,47.4,28.22
131,没林,2024-05-10,18.9,45.3,28.65
131,没林,2024-05-11,19.4,63.5,16.45
131,没林,2024-05-12,17.1,57.3,27.59
131,没林,2024-05-13,18.7,46.6,30.03
131,没林,2024-05-14,19.9,45.3,29.87
131,没林,2024-05-15,14.6,65.5,20.52
131,没林,2024-05-16,15.1,58,29.93
131,没林,2024-05-17,19.9,51.9,26.55
131,没林,2024-05-18,21.7,54.5,29.54
131,没林,2024-05-19,22.5,57.6,29.37
131,没林,2024-05-20,20.5,66.9,17.5
131,没林,2024-05-21,21.5,64.1,24.06
131,没林,2024-05-22,22,64.3,24.86
131,没林,2024-05-23,22.4,57,29.54
131,没林,2024-05-24,21.3,66.1,24.62
131,没林,2024-05-25,21.2,45.3,13.6
131,没林,2024-05-26,21.3,66.5,17.57
131,没林,2024-05-27,19.4,54.3,26.98
131,没林,2024-05-28,20,53.6,27
131,没林,2024-05-29,22,51,29.63
131,没林,2024-05-30,22.2,52,15.44
131,没林,2024-05-31,22,47.1,31.6
131,没林,2024-06-01,20.7,55.1,26.25
131,没林,2024-06-02,21.3,47.5,30.48
131,没林,2024-06-03,22.3,48.3,31.72
131,没林,2024-06-04,23.2,42,32.43
131,没林,2024-06-05,23.4,52.1,25.04
131,没林,2024-06-06,23.9,54,25.37
131,没林,2024-06-07,23.8,52.8,22
131,没林,2024-06-08,21.2,77,11.43
131,没林,2024-06-09,24.2,64,24.29
131,没林,2024-06-10,25.1,60.1,26.63
131,没林,2024-06-11,26.4,54.9,28.5
131,没林,2024-06-12,26.1,47.4,31.12
131,没林,2024-06-13,26.6,46.6,30.11
131,没林,2024-06-14,27.2,47,27.81
131,没林,2024-06-15,25.2,63.1,17.6
131,没林,2024-06-16,25.3,52.1,30.42
131,没林,2024-06-17,25.2,48.3,23.26
131,没林,2024-06-18,26.6,47.6,30.98
131,没林,2024-06-19,28.5,49.5,28.45
131,没林,2024-06-20,27.3,44,21.29
131,没林,2024-06-21,27.3,51.5,27.84
131,没林,2024-06-22,23.8,82.5,3.09
131,没林,2024-06-23,25.3,78.8,13.47
131,没林,2024-06-24,25.5,66,22.03
131,没林,2024-06-25,23.5,57.1,23.52
131,没林,2024-06-26,25,57.5,28.82
131,没林,2024-06-27,25,57.8,17.59
131,没林,2024-06-28,26.2,50.9,30.88
131,没林,2024-06-29,26.2,68.5,16.52
131,没林,2024-06-30,25.9,78.4,12.69
131,没林,2024-07-01,27.5,63,25.02
131,没林,2024-07-02,24.9,81.3,2.45
131,没林,2024-07-03,26.4,74.6,14.89
131,没林,2024-07-04,28.5,64.9,26.86
131,没林,2024-07-05,26.9,64.9,23.65
131,没林,2024-07-06,28.3,70.1,15.46
131,没林,2024-07-07,24.8,89.3,3.4
131,没林,2024-07-08,24.5,89.3,3.81
131,没林,2024-07-09,24.2,88.1,5.11
131,没林,2024-07-10,25.7,76.8,21.05
131,没林,2024-07-11,25.9,77.3,18.95
131,没林,2024-07-12,26.8,71.9,19.36
131,没林,2024-07-13,27.5,71.4,24.81
131,没林,2024-07-14,27.2,67,16.2
131,没林,2024-07-15,28.1,64,22.31
131,没林,2024-07-16,25.6,80.1,8.64
131,没林,2024-07-17,27.9,73.9,14.25
131,没林,2024-07-18,26.4,80.9,2.23
131,没林,2024-07-19,27,77.4,18.54
131,没林,2024-07-20,27.6,77,15.85
131,没林,2024-07-21,28.6,73.9,20.52
131,没林,2024-07-22,30.1,67.3,16.06
131,没林,2024-07-23,27.8,79.8,6.09
131,没林,2024-07-24,29.2,76.9,17.79
131,没林,2024-07-25,29.8,71.8,21.25
131,没林,2024-07-26,29.8,71.5,21.02
131,没林,2024-07-27,29.4,75,16.04
131,没林,2024-07-28,30.8,66,25.02
131,没林,2024-07-29,29.2,70.9,17.95
131,没林,2024-07-30,29.3,71.3,18.04
131,没林,2024-07-31,30.3,68.6,22.31
131,没林,2024-08-01,30.7,69.4,21.1
131,没林,2024-08-02,31.2,71.3,21.06
131,没林,2024-08-03,31.5,68.3,24.67
131,没林,2024-08-04,31.5,68.1,18.68
131,没林,2024-08-05,29.7,71.5,20.36
131,没林,2024-08-06,29.5,70.5,23.64
131,没林,2024-08-07,30.5,67.8,20.97
131,没林,2024-08-08,28.4,76.1,11.25
131,没林,2024-08-09,30,66.6,23.6
131,没林,2024-08-10,30.5,67,22.87
131,没林,2024-08-11,31,62.3,26.11
131,没林,2024-08-12,31,67.1,19.54
131,没林,2024-08-13,30.6,64.9,25.03
131,没林,2024-08-14,30.8,62.4,23.01
131,没林,2024-08-15,30.4,60.5,18.12
131,没林,2024-08-16,30.4,58.5,18.04
131,没林,2024-08-17,30.7,59.9,19.64
131,没林,2024-08-18,30.6,63.8,22.95
131,没林,2024-08-19,31.2,60.4,27.29
131,没林,2024-08-20,30.7,69,16.81
131,没林,2024-08-21,29.2,79.3,8.55
131,没林,2024-08-22,29.1,75.4,13.76
131,没林,2024-08-23,28.2,75.6,16.98
131,没林,2024-08-24,28.6,73.6,19.1
131,没林,2024-08-25,29,70.6,20.56
131,没林,2024-08-26,28.8,73.9,10.72
131,没林,2024-08-27,26.9,75,6.38
131,没林,2024-08-28,28,59.8,21.84
131,没林,2024-08-29,28.3,61.6,24.4
131,没林,2024-08-30,28.1,63.5,25.28
131,没林,2024-08-31,27.7,64.9,23
131,没林,2024-09-01,27.8,65.5,21.05
131,没林,2024-09-02,26.1,67,10.21
131,没林,2024-09-03,27.5,56.4,22.75
131,没林,2024-09-04,27.9,51.4,24.79
